"","character(0)","character(0)","character(0)","character(0)","character(0)","character(0)","character(0)","character(0)","character(0)","character(0)","character(0)","character(0)","character(0)","character(0)","character(0)","character(0)","character(0)","character(0)","character(0)","character(0)","character(0)","character(0)","character(0)","character(0)","character(0)","character(0)","character(0)","character(0)","character(0)","character(0)","character(0)","character(0)","character(0)","character(0)","character(0)","character(0)","character(0)","character(0)","character(0)","character(0)","character(0)","character(0)","character(0)","character(0)","character(0)","character(0)","character(0)","character(0)","character(0)","character(0)"
"character(0)",0.218908692627468,0.259312044433332,0.113781232420662,0.119287436422595,0.16994091658433,0.107071741486017,0.150856242268646,0.122262642393563,0.178476339527826,0.145062350223059,0.112389175570992,0.13074353080097,0.161282716293863,0.131161660289904,0.154043856090576,0.15550318170223,0.12524914426866,0.106527006662242,0.110485177450143,0.0974504741631018,0.131422315674762,0.11888511677261,0.0972923180283147,0.116896664143791,0,0.118841930314768,0.172360339550616,0.138385732147667,0.166297230375697,0.137766109924627,0.156074321175936,0.145250957291467,0.130599489609578,0.147831478349135,0.100850223592423,0.221086477854805,0.123972109274741,0.116339101879173,0.145203828491624,0.111149129011034,0.108783983344683,0.109286162509424,0.121743716304079,0.1430430427182,0.10324796210544,0.216630050458924,0.101036685212173,0.247066219005512,0.152334873076763,0.129414948956355
"character(0)",0.223710079457591,0.267963661983439,0.119172626543807,0.120358453029676,0.174422835920127,0.110763594970418,0.155470167332579,0.129375277484838,0.181339143257338,0.145286293858658,0.120145013505398,0.131409295184744,0.170232660861907,0.131096415466542,0.156457568060245,0.162065903589198,0.126459177668417,0.109019667848607,0.109598856031205,0.0957678769728079,0.123155082284315,0.116427315541699,0.0928098499744599,0.117495277092048,0.118841930314768,0,0.176684111473683,0.132408126567459,0.152278700327673,0.136606137423474,0.156085284145863,0.142791617213346,0.129401726483885,0.154963066237091,0.100049609541754,0.221094217216572,0.122737559049737,0.113344277123116,0.143389524598849,0.111226075457779,0.110143933632977,0.108168800372736,0.11769898422695,0.146248853961888,0.097257137293833,0.216100188813752,0.0994492206940829,0.254725034286537,0.154288035567564,0.12455045614282
"character(0)",0.247502151394112,0.280773423739804,0.1691840725426,0.177563214423813,0.210614598950906,0.171783582628833,0.193004164307003,0.182542942926056,0.215330765469948,0.187362990792197,0.169487215721625,0.179851605630591,0.20027017103189,0.179241678971442,0.193853393808168,0.198752138726673,0.183850573845427,0.171604194955181,0.174481686341614,0.164860800482727,0.184991793483563,0.17700341162619,0.162656079205969,0.178265295139597,0.172360339550616,0.176684111473683,0,0.179270315639814,0.20367588061458,0.179155741502222,0.196065121260979,0.186190357386725,0.18698818216028,0.201420301644353,0.166214894819034,0.251180437527865,0.174638523844148,0.174206880950138,0.194073937457056,0.167118354886223,0.165161518612565,0.169214411298792,0.17290548704455,0.182439803365613,0.166944203857643,0.243964831873317,0.16665697016154,0.264531796357885,0.197880698441001,0.174452263612475
"character(0)",0.227073187851173,0.264382981237297,0.135297185335601,0.143508807145555,0.176286599593544,0.138138216778461,0.162392872976366,0.151467502901315,0.186850869203549,0.158219361693056,0.137455251389766,0.146960815401483,0.173448921156121,0.146587758628641,0.15939380734022,0.168413667730124,0.1494889369403,0.137068807710906,0.135499385613315,0.126540336631313,0.152312406463105,0.141297889570456,0.124591663904458,0.143043042718199,0.138385732147667,0.132408126567459,0.179270315639814,0,0.166708298189541,0.152503267180731,0.158554263587871,0.153454010022143,0.150856242268645,0.172111974426136,0.129044207600102,0.230899106061707,0.134128618475321,0.14225135187389,0.165409975343641,0.132705020619092,0.12978463126123,0.13249855605124,0.139702490576109,0.153208501304047,0.125916781097467,0.207562111298937,0.127671145093473,0.249697808531331,0.170021447766002,0.124371731404815
"character(0)",0.24336090545429,0.278975966253506,0.165399630431323,0.17220142713739,0.195899234414369,0.164538735404376,0.186823394501398,0.178639248513498,0.20683538567348,0.181424046489422,0.164278545584414,0.174579726292229,0.193473470654823,0.174834372872659,0.188228581712053,0.186254676608014,0.173724925524405,0.165699370672979,0.162981864604602,0.15740616788149,0.170232660861908,0.169638584168087,0.157417038097855,0.168941166354814,0.166297230375697,0.152278700327673,0.20367588061458,0.166708298189541,0,0.1791939410211,0.186144401478982,0.1742658043007,0.177389671576266,0.195032593696383,0.156807145522857,0.246685013273142,0.166862187540309,0.165936710699684,0.18374816827188,0.161197819477194,0.158953061522641,0.158608213796513,0.164195197762924,0.179661225979868,0.156643378224367,0.212007375027706,0.158683713273542,0.264661132793695,0.193932818414613,0.162340180521304
"character(0)",0.2254092931546,0.26469345702807,0.133719766715315,0.141588228005862,0.187718821583922,0.135335120899317,0.169082904039539,0.150288043480294,0.188201308136353,0.158240989655933,0.135044009243,0.142131014019788,0.173862763401421,0.144708049400399,0.167762161737718,0.173517963406622,0.147088835142204,0.132782362065553,0.134332577716458,0.123640410729071,0.146657779057104,0.133758149656367,0.120315795416063,0.141019087646514,0.137766109924627,0.136606137423474,0.179155741502222,0.152503267180731,0.1791939410211,0,0.164090953451886,0.160090063970806,0.152682682851224,0.172925278206641,0.127254992837784,0.222290560580698,0.140191560829434,0.132924037840149,0.160090063970806,0.124756358839416,0.125903191244629,0.128645799092584,0.132588923859511,0.153943852855395,0.126945353147466,0.22781046482707,0.126486236442166,0.253830043485103,0.167200245546479,0.144032476783633
"character(0)",0.237575850326327,0.273130845153548,0.152379796366761,0.159736959098735,0.188464787371109,0.156927132921774,0.173793858128012,0.164507534354431,0.189307264363629,0.172638084292665,0.153007337527488,0.161833460032651,0.18937052493828,0.159103697369166,0.179661225979868,0.186960727636873,0.167558046609525,0.15497410781794,0.157243024461027,0.147611396104582,0.167670340679625,0.16161127022105,0.145215612125523,0.16177000836974,0.156074321175936,0.156085284145863,0.196065121260979,0.158554263587871,0.186144401478982,0.164090953451886,0,0.168971548724695,0.166821164260637,0.189433764387343,0.148938500200555,0.24288936400558,0.154188190702165,0.159426009193945,0.179327575257661,0.151241398128447,0.147483829960853,0.151173500752128,0.154742069167659,0.170122058135044,0.148166763093124,0.232920756877262,0.149454594035928,0.256258709237376,0.177196646849265,0.153398247089227
"character(0)",0.232428035804159,0.271364738673894,0.145615688308031,0.152222506849865,0.185785555261191,0.141672797969121,0.13625496425277,0.160517028494805,0.190972109661285,0.0958036045909031,0.146342423295812,0.157580001361169,0.182533569010578,0.155106545478759,0.176189509428337,0.163641946214983,0.159383071943182,0.147819903242172,0.143365656180107,0.139518647240014,0.154598251663903,0.152962598538951,0.139359120171341,0.151241398128447,0.145250957291467,0.142791617213346,0.186190357386725,0.153454010022143,0.1742658043007,0.160090063970806,0.168971548724695,0,0.158240989655933,0.168301869622088,0.134434441297137,0.23011967877977,0.150014543629475,0.150470100534906,0.16964867059579,0.140970544069295,0.143425319779253,0.143090883202052,0.15203129366496,0.162666598596713,0.133219782135158,0.22141902613363,0.135890292474924,0.251711230407403,0.17745718062816,0.140264774287725
"character(0)",0.233302450041334,0.275078504867914,0.132485641332554,0.133322495937722,0.176809965216891,0.122542228037395,0.161250885225571,0.138361000535969,0.181989055787796,0.159297162721501,0.134307099749854,0.145486372287578,0.182524194613683,0.14721674355695,0.166718561898843,0.171374704112966,0.140958405562873,0.12448174622633,0.127617524282585,0.115897026428998,0.141067614519131,0.131044196219114,0.114992898723271,0.132123516684429,0.130599489609578,0.129401726483885,0.18698818216028,0.150856242268645,0.177389671576266,0.152682682851224,0.166821164260637,0.158240989655933,0,0.160953491691831,0.11911518010685,0.230988016001875,0.137629418671091,0.130166409669379,0.158866919767759,0.130808951636087,0.129070724441562,0.126147584599004,0.138620462389189,0.161070390350972,0.118755510283719,0.226409097345312,0.118177761732576,0.260023717371477,0.166256067694281,0.14259975737901
"character(0)",0.245579654188687,0.285241509238696,0.154520756026418,0.150219715200572,0.193234532486693,0.143984949154296,0.179718361050792,0.15357661720424,0.21076078578766,0.17904109404498,0.151523976376639,0.163621032169755,0.19710960235097,0.167138831312801,0.187764392147936,0.1657509952406,0.159522575752771,0.146225452272968,0.146937527101614,0.140240374048472,0.163621032169755,0.157101496456584,0.142695719541539,0.154054963553985,0.147831478349135,0.154963066237091,0.201420301644353,0.172111974426136,0.195032593696383,0.172925278206641,0.189433764387343,0.168301869622088,0.160953491691831,0,0.140642436673008,0.216234754245368,0.164017943012921,0.151659426918921,0.17158425141453,0.152772311671888,0.150583774420225,0.150288043480294,0.160303688383921,0.179346657734465,0.142347548910666,0.241334539481188,0.139751474620593,0.267573859271175,0.181471197787483,0.167517193738843
"character(0)",0.214023592984302,0.259180038700672,0.103875815957422,0.101795926220634,0.169981186944275,0.0912667845052885,0.145262737102304,0.112647699149796,0.176354530905259,0.138323894827386,0.102915974229533,0.117974881305313,0.156763490971474,0.118784323946714,0.146669445878574,0.149671966010309,0.109505141729304,0.0913417469692652,0.0910227301347395,0.0726666979582917,0.109364419707071,0.100374031006054,0.0723599367012469,0.0969575856566975,0.100850223592423,0.100049609541754,0.166214894819034,0.129044207600102,0.156807145522857,0.127254992837784,0.148938500200555,0.134434441297137,0.11911518010685,0.140642436673008,0,0.215171779354451,0.110485177450143,0.100901110934115,0.135448863842129,0.097327486046101,0.0962668570075724,0.0926807039125317,0.105575061273225,0.136405577744868,0.0809537277719478,0.215664254815743,0.077894506585867,0.24770256082511,0.143066964959812,0.119316121630759
"character(0)",0.287136822509188,0.321545325884714,0.220054717226454,0.22265973760164,0.255891198089925,0.220450925578147,0.242663826853808,0.228650156084959,0.258214352411907,0.234319692919975,0.217253152508129,0.22538651878797,0.249649835190792,0.227186191451811,0.242973886464003,0.230483739521078,0.227314194287542,0.21903372080508,0.221171595939137,0.213567397233449,0.228582794869573,0.222136555739861,0.213655510860571,0.222959243825167,0.221086477854805,0.221094217216572,0.251180437527865,0.230899106061707,0.246685013273142,0.222290560580698,0.24288936400558,0.23011967877977,0.230988016001875,0.216234754245368,0.215171779354451,0,0.223969985326947,0.221835938787449,0.232266018839899,0.219314773599227,0.215410214524589,0.218611464122937,0.222744254491228,0.232442759019315,0.212136470716349,0.287625059656932,0.214271291687069,0.30886428393099,0.240304268529674,0.224557483615012
"character(0)",0.220799930762477,0.26064811959885,0.120684993814915,0.130297798023884,0.176935729440809,0.120557322319366,0.156194871524488,0.1379770936858,0.181904416271961,0.149671966010308,0.121785873764673,0.134498066858604,0.165171878438111,0.134396251501955,0.154210384036673,0.165451348524713,0.132511469511244,0.117451579597041,0.118250134672015,0.104023963143647,0.134396251501954,0.123778726479592,0.101036685212173,0.125112454121783,0.123972109274741,0.122737559049737,0.174638523844148,0.134128618475321,0.166862187540309,0.140191560829434,0.154188190702165,0.150014543629475,0.137629418671091,0.164017943012921,0.110485177450143,0.223969985326947,0,0.123985910789871,0.154841556881798,0.115512525855759,0.112541320185892,0.113751151459814,0.124206526463966,0.144908926224316,0.108532022419589,0.220334467668537,0.108815437439122,0.249334352181905,0.159651240305818,0.125971125847989
"character(0)",0.223771260938143,0.266863085436496,0.117086799600551,0.116486087537134,0.16587482864991,0.104696203174239,0.155821959986775,0.121546788153408,0.187244230260491,0.148201404428537,0.113162974510986,0.133399479389005,0.169285180585177,0.129388502660185,0.156304382069753,0.164621909293375,0.126134019613256,0.103413556377211,0.10941134715815,0.0924588909804507,0.129229711228715,0.115393960234722,0.0902297354192359,0.114963134804377,0.116339101879173,0.113344277123116,0.174206880950138,0.14225135187389,0.165936710699684,0.132924037840149,0.159426009193945,0.150470100534906,0.130166409669379,0.151659426918921,0.100901110934115,0.221835938787449,0.123985910789871,0,0.13086126475621,0.091584951231905,0.105022563701397,0.0929940332276111,0.115290115292219,0.147785172481641,0.099792742341179,0.225553477409246,0.0974680312255203,0.25367495039763,0.150833555413525,0.133412305645406
"character(0)",0.239762496128552,0.279551920410943,0.145897434501765,0.143544572580914,0.181008585444195,0.138793167490736,0.178447575444876,0.144944346176665,0.206089492924289,0.170453651014489,0.143556492412578,0.160847146459415,0.191464272042047,0.155349054617008,0.18282393689852,0.181772676467405,0.15440998050424,0.135827319074965,0.142863498223291,0.132705020619092,0.155084480389313,0.147912478734724,0.130271530954163,0.147924046597622,0.145203828491624,0.143389524598849,0.194073937457056,0.165409975343641,0.18374816827188,0.160090063970806,0.179327575257661,0.16964867059579,0.158866919767759,0.17158425141453,0.135448863842129,0.232266018839899,0.154841556881798,0.13086126475621,0,0.125235481967635,0.137902665687746,0.126486236442166,0.14706556711467,0.171594223474599,0.132833898012405,0.238976176531417,0.134421712570952,0.264156362586864,0.169769660986015,0.160687496646914
"character(0)",0.213751593391672,0.254368761220594,0.107597817379881,0.115675355152251,0.156807145522857,0.100374031006054,0.148984447602605,0.12245841936827,0.178687134655227,0.136856423704091,0.10547777199321,0.124302922696143,0.155668148524356,0.123612729006854,0.146739427327906,0.159307903907766,0.122625979427536,0.101526624356702,0.106639385421038,0.0890077782355296,0.125508445416946,0.111087533479005,0.0856573931888141,0.112662887945004,0.111149129011034,0.111226075457779,0.167118354886223,0.132705020619092,0.161197819477194,0.124756358839416,0.151241398128447,0.140970544069295,0.130808951636087,0.152772311671888,0.097327486046101,0.219314773599227,0.115512525855759,0.091584951231905,0.125235481967635,0,0.0958393188902204,0.0818993582186566,0.109207849233506,0.133770941522667,0.0950325008030841,0.215584899382061,0.0943095348003749,0.244937797176748,0.147123730283689,0.123571194796462
"character(0)",0.211595356876022,0.252898058270903,0.104237581806486,0.113856400052843,0.167425238332955,0.105006269765421,0.147390985236537,0.11859691000496,0.173833235914431,0.14031356203678,0.102882716521691,0.121293125014685,0.154210384036673,0.119959725397565,0.146365806282826,0.157992089330066,0.12150454773922,0.100782333834751,0.105704641022853,0.0879246358533837,0.12575360593462,0.110995076090136,0.0844097910981555,0.112145314853886,0.108783983344683,0.110143933632977,0.165161518612565,0.12978463126123,0.158953061522641,0.125903191244629,0.147483829960853,0.143425319779253,0.129070724441562,0.150583774420225,0.0962668570075724,0.215410214524589,0.112541320185892,0.105022563701397,0.137902665687746,0.0958393188902204,0,0.0966925047296399,0.104826869313294,0.130586387077355,0.0939823856883928,0.212354141729942,0.0940915617782785,0.241532982105622,0.145838782264419,0.120571514717122
"character(0)",0.215711854063292,0.257882806664615,0.108642327225836,0.11325366209694,0.160900327861582,0.102131554979004,0.148570409430313,0.120656634046267,0.178246096895491,0.140605933033511,0.105380392893829,0.124110055360896,0.158608213796512,0.123668086255042,0.147460624260142,0.159844042947391,0.120429515474924,0.0994836262376461,0.104204745900236,0.0858768488472009,0.123474227306211,0.109536388738566,0.0816482609749915,0.10995735427773,0.109286162509424,0.108168800372736,0.169214411298792,0.13249855605124,0.158608213796513,0.128645799092584,0.151173500752128,0.143090883202052,0.126147584599004,0.150288043480294,0.0926807039125317,0.218611464122937,0.113751151459814,0.0929940332276111,0.126486236442166,0.0818993582186566,0.0966925047296399,0,0.107883686623583,0.135928062511084,0.0926991643656403,0.21653524518066,0.0917342949124013,0.247412259987173,0.147123730283689,0.124371731404815
"character(0)",0.217331898805437,0.258895998457218,0.11769898422695,0.122024490930471,0.179832576735058,0.115985576315668,0.159125205135046,0.131239911262535,0.182261515743551,0.150470100534907,0.114455963967012,0.128379506529886,0.163652402235325,0.126418578648375,0.156085284145864,0.164954185467045,0.130691170554256,0.109645683145511,0.11540878759877,0.100066710577609,0.132524381712933,0.119129544313125,0.093982385688393,0.121363640179653,0.121743716304079,0.11769898422695,0.17290548704455,0.139702490576109,0.164195197762924,0.132588923859511,0.154742069167659,0.15203129366496,0.138620462389189,0.160303688383921,0.105575061273225,0.222744254491228,0.124206526463966,0.115290115292219,0.14706556711467,0.109207849233506,0.104826869313294,0.107883686623583,0,0.1379894944492,0.102932599053844,0.222682790843675,0.103131887912357,0.249540147208699,0.150333578413465,0.131812332307283
"character(0)",0.221032294734692,0.256798995258202,0.134370785608499,0.152267463291143,0.18512124244771,0.144755339613884,0.170303007015979,0.158089531779212,0.184760409035931,0.162729700660998,0.137168639339371,0.141346320725116,0.16871819513402,0.151512683365528,0.167466113635891,0.172677725644345,0.15505137686756,0.143377590886157,0.145474610585608,0.134548945644936,0.157992089330067,0.148028116684319,0.130717353299296,0.149076299921813,0.1430430427182,0.146248853961888,0.182439803365613,0.153208501304047,0.179661225979868,0.153943852855395,0.170122058135044,0.162666598596713,0.161070390350972,0.179346657734465,0.136405577744868,0.232442759019315,0.144908926224316,0.147785172481641,0.171594223474599,0.133770941522667,0.130586387077355,0.135928062511084,0.1379894944492,0,0.134217888780363,0.217992244662716,0.132291769259519,0.249087173713959,0.171574278774877,0.14392551754688
"character(0)",0.215195634759763,0.261316869489344,0.105720827324307,0.106478808029205,0.168312036155042,0.0944907948845779,0.142347548910666,0.114141585602881,0.177967489626261,0.134243383678262,0.105493993103954,0.117466147234877,0.158769954428426,0.118712276676213,0.145744889589459,0.153163821075245,0.111809137925455,0.0923292540139661,0.0917902361483632,0.0767660220514827,0.107994653636441,0.100356982338244,0.0708061980030189,0.102198548462744,0.10324796210544,0.097257137293833,0.166944203857643,0.125916781097467,0.156643378224367,0.126945353147466,0.148166763093124,0.133219782135158,0.118755510283719,0.142347548910666,0.0809537277719478,0.212136470716349,0.108532022419589,0.099792742341179,0.132833898012405,0.0950325008030841,0.0939823856883928,0.0926991643656403,0.102932599053844,0.134217888780363,0,0.211182534876454,0.0802958152884707,0.248743462809632,0.1409341254136,0.116368513863432
"character(0)",0.272911490599965,0.296252675925225,0.213166421705644,0.226318388568697,0.228507925785363,0.222382912292443,0.227479738096909,0.231698067293585,0.235230722984509,0.228208203822965,0.214941040604063,0.221542637602371,0.230164288585128,0.227487259953176,0.232979519604624,0.227479738096909,0.230156854218014,0.22324301931442,0.222082628815063,0.218258959517177,0.226461994019479,0.225424474787428,0.21883051374114,0.225720312536216,0.216630050458924,0.216100188813752,0.243964831873317,0.207562111298937,0.212007375027706,0.22781046482707,0.232920756877262,0.22141902613363,0.226409097345312,0.241334539481188,0.215664254815743,0.287625059656932,0.220334467668537,0.225553477409246,0.238976176531417,0.215584899382061,0.212354141729942,0.21653524518066,0.222682790843675,0.217992244662716,0.211182534876454,0,0.219119636294285,0.290702110506235,0.240318509204582,0.212724475654964
"character(0)",0.212748605475513,0.259911824004731,0.103264533482179,0.103380458742701,0.168657333641581,0.0907214542395105,0.147495431442088,0.11171727773912,0.178082828257699,0.137218527916885,0.101795926220634,0.11635380880065,0.157188605693361,0.118423649269633,0.145909162120006,0.150048758373592,0.107151615977906,0.0884678647204039,0.0907025912693015,0.0726431469293282,0.114216516081379,0.0984288469458443,0.0688457839405771,0.0994836262376461,0.101036685212173,0.0994492206940829,0.16665697016154,0.127671145093473,0.158683713273542,0.126486236442166,0.149454594035928,0.135890292474924,0.118177761732576,0.139751474620593,0.077894506585867,0.214271291687069,0.108815437439122,0.0974680312255203,0.134421712570952,0.0943095348003749,0.0940915617782785,0.0917342949124013,0.103131887912357,0.132291769259519,0.0802958152884707,0.219119636294285,0,0.248729704494247,0.14252774335672,0.117101412617718
"character(0)",0.296875807704744,0.307654200492203,0.241072061178953,0.251255360851687,0.263533779702002,0.251391527868431,0.254247649252295,0.253668205068894,0.270094353747091,0.254469643828854,0.241653385622983,0.251479996891954,0.259199843846363,0.25176560742908,0.259021543019314,0.260720322204538,0.261100696666333,0.250641693825678,0.253269912696519,0.248509467856046,0.262935754469386,0.257417925225935,0.248832873317172,0.254711599067547,0.247066219005512,0.254725034286537,0.264531796357885,0.249697808531331,0.264661132793695,0.253830043485103,0.256258709237376,0.251711230407403,0.260023717371477,0.267573859271175,0.24770256082511,0.30886428393099,0.249334352181905,0.25367495039763,0.264156362586864,0.244937797176748,0.241532982105622,0.247412259987173,0.249540147208699,0.249087173713959,0.248743462809632,0.290702110506235,0.248729704494247,0,0.262844631349523,0.243438235418255
"character(0)",0.238201628336347,0.276053380109301,0.150583774420225,0.149179566180054,0.196701174652754,0.149064821477144,0.182299064469895,0.151139540625731,0.204806886733538,0.17855302109507,0.147437414907002,0.162224196874782,0.190298927850525,0.1553049902126,0.185019540171739,0.182092450657778,0.159833337790968,0.143782781461306,0.140252574698723,0.141612396006039,0.165026781698171,0.154852607126728,0.140020580553982,0.155745073243299,0.152334873076763,0.154288035567564,0.197880698441001,0.170021447766002,0.193932818414613,0.167200245546479,0.177196646849265,0.17745718062816,0.166256067694281,0.181471197787483,0.143066964959812,0.240304268529674,0.159651240305818,0.150833555413525,0.169769660986015,0.147123730283689,0.145838782264419,0.147123730283689,0.150333578413465,0.171574278774877,0.1409341254136,0.240318509204582,0.14252774335672,0.262844631349523,0,0.162403409415823
"character(0)",0.221303077675121,0.26068094144422,0.124632858041443,0.136317740097728,0.177331786219341,0.128085945274309,0.158575845873902,0.144885308112151,0.178111651245386,0.147286464964389,0.126621443574775,0.13930999816764,0.167179776642007,0.139014901635374,0.156315328904664,0.161780585375104,0.142022622771876,0.12760411555922,0.127590705426708,0.11724744261911,0.141817657718589,0.132962650488121,0.115290115292219,0.134536227752224,0.129414948956355,0.12455045614282,0.174452263612475,0.124371731404815,0.162340180521304,0.144032476783633,0.153398247089227,0.140264774287725,0.14259975737901,0.167517193738843,0.119316121630759,0.224557483615012,0.125971125847989,0.133412305645406,0.160687496646914,0.123571194796462,0.120571514717122,0.124371731404815,0.131812332307283,0.14392551754688,0.116368513863432,0.212724475654964,0.117101412617718,0.243438235418255,0.162403409415823,0
